sub,kind,target_x0,target_y0,response_x0,response_y0,target_orientation_deg,target_radius_pixels,which_eye,sub_num,match_x0,match_y0,response_r,response_theta,match_r,match_theta,target_radius_deg,target_ori_id,target_rad_id,target_id,error_x,error_y,error_r,error_theta,error_r_mu,error_r_sd
sm,A,0.92394,0.37584,-1.62864,-0.40716,22,64,bad,14,-0.92394,-0.37584,1.6787636865264868,-165.96375653207352,0.9974571816373874,-157.86450812189966,1,1,1,1,-0.7047000000000001,-0.031320000000000014,0.6813065048890994,-8.099248410173857,0.3225075820237211,0.29649998932456023
sm,A,1.14318,2.77182,-1.2214800000000001,-2.0358,67,192,bad,14,-1.14318,-2.77182,2.3741303735052126,-120.96375653207352,2.998307293257314,-112.41268946863428,3,2,2,10,-0.07830000000000004,0.7360199999999999,-0.6241769197521014,-8.551067063439234,-0.15936430414115305,0.2905483075516628
sm,A,0.37584,0.92394,-0.67338,-1.39374,67,64,bad,14,-0.37584,-0.92394,1.5478862400060283,-115.78732818281438,0.9974571816373874,-112.13549187810035,1,2,1,2,-0.29753999999999997,-0.4698,0.5504290583686409,-3.651836304714024,0.2932551386738104,0.29319647573130825
sm,A,6.46758,2.67786,-6.4206,-2.5839,22,448,bad,14,-6.46758,-2.67786,6.921029083163862,-158.07822140604085,7.000037516756607,-157.5083133157831,7,1,4,25,0.04697999999999958,0.09396000000000004,-0.07900843359274479,-0.5699080902577407,-0.4733020954525789,0.5253131919542176
sm,A,6.46758,-2.67786,-5.7159,2.05146,337,448,bad,14,-6.46758,2.67786,6.072890657800452,160.25672900409774,7.000037516756607,157.5083133157831,7,8,4,32,0.7516799999999995,-0.6263999999999998,-0.9271468589561556,2.7484156883146227,-0.3116026508094859,0.594000307340044
sm,A,-4.6197,1.91052,4.7763,-2.23938,157,320,bad,14,4.6197,-1.91052,5.275212268184096,-25.119647635357357,4.999171407383428,-22.46799697245953,5,4,3,20,0.15660000000000007,-0.32886000000000015,0.27604086080066814,-2.6516506628978256,-0.10238320005853134,0.41200476162797073
sm,A,0.92394,-0.37584,-1.62864,0.50112,337,64,bad,14,-0.92394,0.37584,1.7039922253343764,162.89727103094762,0.9974571816373874,157.86450812189966,1,8,1,8,-0.7047000000000001,0.12528,0.706535043696989,5.03276290904796,0.46172674069946734,0.399944945279573
sm,A,-1.91052,-4.6197,1.8009,4.65102,247,320,bad,14,1.91052,4.6197,4.987507177979797,68.83332828373443,4.999171407383428,67.53200302754048,5,6,3,22,-0.10962000000000005,0.031320000000000014,-0.011664229403630877,1.3013252561939481,-0.035242442512068796,0.27643857339049493
sm,A,4.6197,1.91052,-4.02462,-2.0358,22,320,bad,14,-4.6197,-1.91052,4.510215935451427,-153.16804494837945,4.999171407383428,-157.53200302754047,5,1,3,17,0.5950800000000003,-0.12528000000000006,-0.48895547193200084,4.363958079161023,-0.13233463955894154,0.35875982466567397
sm,A,2.67786,6.46758,-2.55258,-5.04252,67,448,bad,14,-2.67786,-6.46758,5.651784904505832,-116.84904280187304,7.000037516756607,-112.49168668421689,7,2,4,26,0.12528000000000006,1.4250600000000002,-1.348252612250775,-4.357356117656153,-0.8605206417139774,0.4209069998261992
sm,A,-2.67786,6.46758,2.69352,-5.8725000000000005,112,448,bad,14,2.67786,-6.46758,6.4607512133187734,-65.36065415120395,7.000037516756607,-67.50831331578311,7,3,4,27,0.015660000000000007,0.5950799999999994,-0.5392863034378337,2.147659164579167,-0.8210896569383989,0.4100259369536921
sm,A,2.77182,1.14318,-2.6622,-0.8613000000000001,22,192,bad,14,-2.77182,-1.14318,2.798061209123203,-162.07208023799276,2.998307293257314,-157.58731053136572,3,1,2,9,0.10962000000000005,0.28188,-0.20024608413411116,-4.484769706627048,-0.13097117736939223,0.17964142252890822
sm,A,-0.92394,0.37584,1.78524,-0.97092,157,64,bad,14,0.92394,-0.37584,2.0321829405838443,-28.539985187959967,0.9974571816373874,-22.135491878100353,1,4,1,4,0.8613,-0.59508,1.034725758946457,-6.404493309859614,0.25369983867628976,0.4462594252809607
sm,A,0.92394,-0.37584,-1.0179,0.34452,337,64,bad,14,-0.92394,0.37584,1.0746229294036118,161.30101719581887,0.9974571816373874,157.86450812189966,1,8,1,8,-0.09396000000000004,-0.031320000000000014,0.07716574776622442,3.4365090739192112,0.46172674069946734,0.399944945279573
sm,A,-2.77182,1.14318,3.00672,-1.42506,157,192,bad,14,2.77182,-1.14318,3.3273354447665775,-25.35900239785803,2.998307293257314,-22.412689468634277,3,4,2,12,0.2349000000000001,-0.2818799999999999,0.32902815150926346,-2.9463129292237547,0.25589035071529964,0.7506729052443183
sm,A,-0.37584,-0.92394,0.40716,1.08054,247,64,bad,14,0.37584,0.92394,1.1547060046609268,69.35300917502964,0.9974571816373874,67.86450812189965,1,6,1,6,0.031320000000000014,0.15660000000000007,0.15724882302353937,1.488501053129994,0.11618032513694139,0.13416301550335588
sm,A,-1.91052,4.6197,1.44072,-4.47876,112,320,bad,14,1.91052,-4.6197,4.704781106066466,-72.16814237145853,4.999171407383428,-67.53200302754048,5,3,3,19,-0.4698,0.14093999999999962,-0.29439030131696153,-4.636139343918046,-0.26065800284829077,0.6030464248853811
sm,A,6.46758,2.67786,-5.82552,-2.4116400000000002,22,448,bad,14,-6.46758,-2.67786,6.304973493996624,-157.5114969452466,7.000037516756607,-157.5083133157831,7,1,4,25,0.6420599999999999,0.2662199999999997,-0.6950640227599827,-0.00318362946347861,-0.4733020954525789,0.5253131919542176
sm,A,4.6197,1.91052,-4.27518,-1.50336,22,320,bad,14,-4.6197,-1.91052,4.531804863627736,-160.62586023134241,4.999171407383428,-157.53200302754047,5,1,3,17,0.34452000000000016,0.40715999999999997,-0.4673665437556922,-3.093857203801946,-0.13233463955894154,0.35875982466567397
sm,A,-4.6197,1.91052,4.87026,-2.25504,157,320,bad,14,4.6197,-1.91052,5.366995236554621,-24.845198548402486,4.999171407383428,-22.46799697245953,5,4,3,20,0.2505600000000001,-0.34452000000000016,0.3678238291711935,-2.377201575942955,-0.10238320005853134,0.41200476162797073
sm,A,1.14318,2.77182,-1.31544,-2.9754,67,192,bad,14,-1.14318,-2.77182,3.2532118826784093,-113.85047390807692,2.998307293257314,-112.41268946863428,3,2,2,10,-0.17225999999999986,-0.2035800000000001,0.2549045894210953,-1.4377844394426376,-0.15936430414115305,0.2905483075516628
sm,A,-2.77182,-1.14318,3.16332,1.58166,202,192,bad,14,2.77182,1.14318,3.5366992772923176,26.56505117707799,2.998307293257314,22.412689468634277,3,5,2,13,0.3915000000000002,0.43848,0.5383919840350035,4.152361708443713,0.1524097024823618,0.33927343098044155
sm,A,6.46758,-2.67786,-4.83894,2.14542,337,448,bad,14,-6.46758,2.67786,5.293218992257924,156.08914433632864,7.000037516756607,157.5083133157831,7,8,4,32,1.6286399999999999,-0.5324399999999998,-1.7068185244986829,-1.4191689794544686,-0.3116026508094859,0.594000307340044
sm,A,-2.67786,6.46758,3.35124,-5.9664600000000005,112,448,bad,14,2.67786,-6.46758,6.843204985180556,-60.67795810772827,7.000037516756607,-67.50831331578311,7,3,4,27,0.6733800000000003,0.5011199999999993,-0.15683253157605126,6.83035520805484,-0.8210896569383989,0.4100259369536921
sm,A,0.92394,0.37584,-1.26846,-0.36018,22,64,bad,14,-0.92394,-0.37584,1.318605477009708,-164.14807184571305,0.9974571816373874,-157.86450812189966,1,1,1,1,-0.34451999999999994,0.015660000000000007,0.3211482953723206,-6.283563723813387,0.3225075820237211,0.29649998932456023
sm,A,1.91052,4.6197,-2.39598,-4.18122,67,320,bad,14,-1.91052,-4.6197,4.819058087302953,-119.81416273779868,4.999171407383428,-112.46799697245953,5,2,3,18,-0.4854600000000002,0.4384800000000002,-0.18011332008047454,-7.346165765339151,-0.4169640968168367,0.21289222825378465
sm,A,-6.46758,2.67786,6.8121,-3.2886,157,448,bad,14,6.46758,-2.67786,7.56436357997155,-25.769327624338718,7.000037516756607,-22.49168668421689,7,4,4,28,0.34452000000000016,-0.6107400000000003,0.5643260632149429,-3.2776409401218274,-0.5018614547027498,0.7050097186074897
sm,A,2.77182,-1.14318,-2.1141,1.14318,337,192,bad,14,-2.77182,1.14318,2.403389132537634,151.59810439286105,2.998307293257314,157.58731053136572,3,8,2,16,0.6577199999999999,0,-0.5949181607196801,-5.98920613850467,-0.13644522489703875,0.39114044826822375
sm,A,1.14318,-2.77182,-1.12752,2.91276,292,192,bad,14,-1.14318,2.77182,3.123375124444709,111.16125981682828,2.998307293257314,112.41268946863428,3,7,2,15,0.015660000000000007,0.14094000000000007,0.12506783118739495,-1.2514296518060064,0.07847777848747248,0.3178561186398177
sm,A,-1.14318,-2.77182,1.0179,3.3825600000000002,247,192,bad,14,1.14318,2.77182,3.532397565903363,73.25209694160003,2.998307293257314,67.58731053136572,3,6,2,14,-0.12528000000000006,0.6107400000000003,0.5340902726460488,5.6647864102343135,0.09218262756866724,0.23428058920584446
sm,A,-1.91052,-4.6197,2.17674,4.80762,247,320,bad,14,1.91052,4.6197,5.277443234370219,65.6404691950955,4.999171407383428,67.53200302754048,5,6,3,22,0.2662200000000001,0.1879200000000001,0.2782718269867912,-1.8915338324449777,-0.035242442512068796,0.27643857339049493
sm,A,2.67786,-6.46758,-2.70918,5.6376,292,448,bad,14,-2.67786,6.46758,6.254773379779638,115.66687065620357,7.000037516756607,112.49168668421689,7,7,4,31,-0.031320000000000014,-0.8299799999999999,-0.745264136976969,3.1751839719866837,-0.025860212633900093,0.4136235339268917
sm,A,0.37584,0.92394,-0.82998,-1.36242,67,64,bad,14,-0.37584,-0.92394,1.595322869139661,-121.34958086524301,0.9974571816373874,-112.13549187810035,1,2,1,2,-0.45414000000000004,-0.43848,0.5978656875022736,-9.21408898714266,0.2932551386738104,0.29319647573130825
sm,A,-2.67786,-6.46758,3.27294,6.21702,247,448,bad,14,2.67786,6.46758,7.0259144546457435,62.235511534379896,7.000037516756607,67.50831331578311,7,6,4,30,0.5950800000000003,-0.2505600000000001,0.025876937889136364,-5.272801781403217,-0.22501457303112163,0.2910735787372229
sm,A,4.6197,-1.91052,-4.57272,1.59732,337,320,bad,14,-4.6197,1.91052,4.843676225843343,160.74492221071617,4.999171407383428,157.53200302754047,5,8,3,24,0.04697999999999958,-0.3131999999999999,-0.15549518154008535,3.2129191831757,-0.027295356129893707,0.631427867127167
sm,A,0.37584,-0.92394,-0.26622,0.89262,292,64,bad,14,-0.37584,0.92394,0.9314738605028055,106.60698057861701,0.9974571816373874,112.13549187810035,1,7,1,7,0.10962,-0.031320000000000014,-0.06598332113458194,-5.528511299483341,0.13948336986755855,0.19890111041396588
sm,A,-6.46758,-2.67786,6.3423,3.2886,202,448,bad,14,6.46758,2.67786,7.144204591835259,27.407575437818405,7.000037516756607,22.49168668421689,7,5,4,29,-0.12528000000000006,0.6107400000000003,0.14416707507865212,4.915888753601514,-0.16046402160165368,0.5227437770982304
sm,A,-4.6197,-1.91052,4.9798800000000005,2.09844,202,320,bad,14,4.6197,1.91052,5.403948116701344,22.84976207164922,4.999171407383428,22.46799697245953,5,5,3,21,0.3601800000000006,0.1879200000000001,0.40477670931791643,0.38176509918968904,-0.07206350569448033,0.6450104207864659
sm,A,-0.92394,-0.37584,1.34676,0.56376,202,64,bad,14,0.92394,0.37584,1.459995833966659,22.71441235316724,0.9974571816373874,22.135491878100353,1,5,1,5,0.42282,0.18792000000000003,0.4625386523292716,0.5789204750668873,0.13316676220681306,0.15520011233308012
sm,A,2.67786,6.46758,-3.2103,-6.01344,67,448,bad,14,-2.67786,-6.46758,6.816706442527799,-118.09571495330194,7.000037516756607,-112.49168668421689,7,2,4,26,-0.5324400000000002,0.45413999999999977,-0.1833310742288079,-5.604028269085049,-0.8605206417139774,0.4209069998261992
sm,A,-0.37584,0.92394,1.0179,-1.51902,112,64,bad,14,0.37584,-0.92394,1.8285355261520078,-56.17383824181473,0.9974571816373874,-67.86450812189965,1,3,1,3,0.6420600000000001,-0.59508,0.8310783445146204,11.690669880084918,0.28344986584958753,0.3455445781967054
sm,A,1.91052,-4.6197,-2.0358,4.65102,292,320,bad,14,-1.91052,4.6197,5.077053149258928,113.63949708405092,4.999171407383428,112.46799697245953,5,7,3,23,-0.12528000000000006,0.031320000000000014,0.07788174187550023,1.171500111591385,0.07847323466587301,0.36726225416560376
sm,A,-1.14318,2.77182,0.4698,-2.95974,112,192,bad,14,1.14318,-2.77182,2.9967937712829023,-80.98067756861832,2.998307293257314,-67.58731053136572,3,3,2,11,-0.6733800000000001,-0.1879200000000001,-0.0015135219744117911,-13.393367037252602,-0.10097909870311622,0.5116534832044635
sm,A,-2.77182,1.14318,4.76064,-2.23938,157,192,bad,14,2.77182,-1.14318,5.261037539687396,-25.192046367427906,2.998307293257314,-22.412689468634277,3,4,2,12,1.9888200000000005,-1.0962,2.262730246430082,-2.7793568987936297,0.25589035071529964,0.7506729052443183
sm,A,-2.67786,6.46758,1.42506,-6.1857,112,448,bad,14,2.67786,-6.46758,6.347730341909618,-77.02657247468889,7.000037516756607,-67.50831331578311,7,3,4,27,-1.2528,0.28188000000000013,-0.6523071748469889,-9.518259158905778,-0.8210896569383989,0.4100259369536921
sm,A,2.77182,-1.14318,-2.52126,0.90828,337,192,bad,14,-2.77182,1.14318,2.6798739794997823,160.188522858453,2.998307293257314,157.58731053136572,3,8,2,16,0.2505600000000001,-0.2349000000000001,-0.3184333137575317,2.601212327087296,-0.13644522489703875,0.39114044826822375
sm,A,1.14318,-2.77182,-0.8456400000000001,2.63088,292,192,bad,14,-1.14318,2.77182,2.7634465046387273,107.81888891452279,2.998307293257314,112.41268946863428,3,7,2,15,0.29754,-0.14094000000000007,-0.23486078861858672,-4.593800554111496,0.07847777848747248,0.3178561186398177
sm,A,0.37584,0.92394,-0.89262,-0.97092,67,64,bad,14,-0.37584,-0.92394,1.318884419045126,-132.5940294833547,0.9974571816373874,-112.13549187810035,1,2,1,2,-0.51678,-0.04698000000000002,0.3214272374077387,-20.458537605254335,0.2932551386738104,0.29319647573130825
sm,A,2.77182,1.14318,-3.06936,-1.12752,22,192,bad,14,-2.77182,-1.14318,3.2699039985907845,-159.8293465881496,2.998307293257314,-157.58731053136572,3,1,2,9,-0.29754000000000014,0.015660000000000007,0.27159670533347047,-2.2420360567838884,-0.13097117736939223,0.17964142252890822
sm,A,-0.37584,-0.92394,0.36018,1.45638,247,64,bad,14,0.37584,0.92394,1.5002574235110455,76.10880882854515,0.9974571816373874,67.86450812189965,1,6,1,6,-0.015660000000000007,0.53244,0.5028002418736581,8.244300706645504,0.11618032513694139,0.13416301550335588
sm,A,-1.91052,-4.6197,1.98882,4.72932,247,320,bad,14,1.91052,4.6197,5.130484641318011,67.19179552999407,4.999171407383428,67.53200302754048,5,6,3,22,0.07830000000000004,0.1096200000000005,0.13131323393458327,-0.340207497546416,-0.035242442512068796,0.27643857339049493
sm,A,0.37584,-0.92394,-0.90828,1.08054,292,64,bad,14,-0.37584,0.92394,1.411573324344152,130.04972776570824,0.9974571816373874,112.13549187810035,1,7,1,7,-0.53244,0.15660000000000007,0.41411614270676456,17.914235887607887,0.13948336986755855,0.19890111041396588
sm,A,4.6197,-1.91052,-3.4138800000000002,1.04922,337,320,bad,14,-4.6197,1.91052,3.571475782194246,162.91574162331653,4.999171407383428,157.53200302754047,5,8,3,24,1.2058199999999997,-0.8613,-1.4276956251891817,5.383738595776066,-0.027295356129893707,0.631427867127167
sm,A,1.91052,-4.6197,-1.44072,3.96198,292,320,bad,14,-1.91052,4.6197,4.215798813842994,109.98310652189998,4.999171407383428,112.46799697245953,5,7,3,23,0.4698,-0.6577199999999999,-0.7833725935404336,-2.484890450559547,0.07847323466587301,0.36726225416560376
sm,A,-0.37584,0.92394,1.04922,-1.566,112,64,bad,14,0.37584,-0.92394,1.8849983046146221,-56.17791478250605,0.9974571816373874,-67.86450812189965,1,3,1,3,0.6733800000000001,-0.6420600000000001,0.8875411229772348,11.686593339393596,0.28344986584958753,0.3455445781967054
sm,A,-4.6197,-1.91052,4.29084,1.81656,202,320,bad,14,4.6197,1.91052,4.659527673402102,22.945742289597018,4.999171407383428,22.46799697245953,5,5,3,21,-0.3288599999999997,-0.09396000000000004,-0.3396437339813261,0.4777453171374866,-0.07206350569448033,0.6450104207864659
sm,A,4.6197,1.91052,-4.66668,-1.7382600000000001,22,320,bad,14,-4.6197,-1.91052,4.979904622580638,-159.57048187583615,4.999171407383428,-157.53200302754047,5,1,3,17,-0.046980000000000466,0.17225999999999986,-0.01926678480278987,-2.038478848295682,-0.13233463955894154,0.35875982466567397
sm,A,6.46758,2.67786,-5.7785400000000005,-1.98882,22,448,bad,14,-6.46758,-2.67786,6.11121342484453,-161.0078974634654,7.000037516756607,-157.5083133157831,7,1,4,25,0.6890399999999994,0.6890399999999999,-0.8888240919120776,-3.499584147682299,-0.4733020954525789,0.5253131919542176
sm,A,2.67786,6.46758,-2.1924,-5.7159,67,448,bad,14,-2.67786,-6.46758,6.121938465061537,-110.9848978358822,7.000037516756607,-112.49168668421689,7,2,4,26,0.4854599999999998,0.7516799999999995,-0.8780990516950702,1.5067888483346934,-0.8605206417139774,0.4209069998261992
sm,A,-2.77182,-1.14318,2.9754,1.84788,202,192,bad,14,2.77182,1.14318,3.502522755729076,31.842457259985192,2.998307293257314,22.412689468634277,3,5,2,13,0.2035800000000001,0.7046999999999999,0.5042154624717621,9.429767791350915,0.1524097024823618,0.33927343098044155
sm,A,2.67786,-6.46758,-3.02238,5.7942,292,448,bad,14,-2.67786,6.46758,6.53510019084635,117.54751915298326,7.000037516756607,112.49168668421689,7,7,4,31,-0.34452000000000016,-0.6733799999999999,-0.46493732591025694,5.0558324687663685,-0.025860212633900093,0.4136235339268917
sm,A,-1.91052,4.6197,2.86578,-5.23044,112,320,bad,14,1.91052,-4.6197,5.964075586543148,-61.28148052594271,4.999171407383428,-67.53200302754048,5,3,3,19,0.95526,-0.6107399999999998,0.9649041791597197,6.2505225015977715,-0.26065800284829077,0.6030464248853811
sm,A,-0.92394,-0.37584,1.03356,0.68904,202,64,bad,14,0.92394,0.37584,1.2421845254228536,33.690067525979785,0.9974571816373874,22.135491878100353,1,5,1,5,0.10962000000000005,0.3132,0.24472734378546623,11.554575647879432,0.13316676220681306,0.15520011233308012
sm,A,-1.14318,-2.77182,1.67562,2.83446,247,192,bad,14,1.14318,2.77182,3.2926988741760157,59.41010947985576,2.998307293257314,67.58731053136572,3,6,2,14,0.53244,0.06264000000000003,0.29439158091870166,-8.177201051509954,0.09218262756866724,0.23428058920584446
sm,A,-4.6197,1.91052,5.18346,-2.00448,157,320,bad,14,4.6197,-1.91052,5.557535212843909,-21.14183258030463,4.999171407383428,-22.46799697245953,5,4,3,20,0.5637600000000003,-0.09396000000000004,0.5583638054604814,1.326164392154901,-0.10238320005853134,0.41200476162797073
sm,A,-6.46758,2.67786,6.46758,-3.82104,157,448,bad,14,6.46758,-2.67786,7.511986271153589,-30.574552718517246,7.000037516756607,-22.49168668421689,7,4,4,28,0,-1.14318,0.5119487543969816,-8.082866034300356,-0.5018614547027498,0.7050097186074897
sm,A,1.14318,2.77182,-1.42506,-2.4116400000000002,67,192,bad,14,-1.14318,-2.77182,2.8012146460419634,-120.57922687248902,2.998307293257314,-112.41268946863428,3,2,2,10,-0.2818799999999999,0.3601799999999997,-0.1970926472153507,-8.166537403854733,-0.15936430414115305,0.2905483075516628
sm,A,-2.67786,-6.46758,2.33334,5.76288,247,448,bad,14,2.67786,6.46758,6.217335558742185,67.95740296932401,7.000037516756607,67.50831331578311,7,6,4,30,-0.3445199999999997,-0.7046999999999999,-0.7827019580144219,0.44908965354089503,-0.22501457303112163,0.2910735787372229
sm,A,-6.46758,-2.67786,7.26624,2.88144,202,448,bad,14,6.46758,2.67786,7.8167090396918315,21.630886836517924,7.000037516756607,22.49168668421689,7,5,4,29,0.7986599999999999,0.2035800000000001,0.8166715229352244,-0.8607998476989671,-0.16046402160165368,0.5227437770982304
sm,A,-1.14318,2.77182,1.58166,-3.915,112,192,bad,14,1.14318,-2.77182,4.222425056244338,-68.00129177726384,2.998307293257314,-67.58731053136572,3,3,2,11,0.43848,-1.14318,1.2241177629870243,-0.41398124589812824,-0.10097909870311622,0.5116534832044635
sm,A,6.46758,-2.67786,-5.70024,2.14542,337,448,bad,14,-6.46758,2.67786,6.090612697750531,159.37498607522264,7.000037516756607,157.5083133157831,7,8,4,32,0.7673399999999999,-0.5324399999999998,-0.9094248190060759,1.866672759439524,-0.3116026508094859,0.594000307340044
